food_id,serving_text,serving_weight,is_grams
1979,12g,12,True
1980,67g,67,True
1981,2 unidades 3.3 g,3.3,True
1982,10 galletas (30 g),30.0,True
1983,6 galletas (30 g),30.0,True
1984,50g,50,True
1985,30g,30.0,True
1986,1 portion (30 g),30,True
1987,una c�psula 16g,16,True
1988,10g,10,True
1989,1 unidad (50 g),50,True
1990,3Lt,,True
1991,10 g,10.0,True
1992,6 cuadraditos/squares (22 g),22.0,True
1993,50 g,50,True
1994,85.5g,85.5,True
1995,30g,30,True
1996,11 units (30 g),30,True
1997,200 ml,200,False
1998,50g,50,True
1999,130g,130.0,True
2000,30g,30.0,True
2001,1 saquito 1.5 g,1.5,True
2002,10g,10.0,True
2003,25g,25,True
2004,38 g,38,True
2005,140 g,140.0,True
2006,1/5 package (100 g),100.0,True
2007,40.0g,40,True
2008,50 g,50,True
2009,3 galletas (7.5 g),7.5,True
2010,1 cuchara 20 g,20,True
2011,175.0g,175.0,True
2012,160 g,160.0,True
2013,100 g,,True
2014,200 ml,200,False
2015,1/2 unidad 35 g,35.0,True
2016,10 g,10,True
2017,0.8 g (1sobre),,True
2018,20g,20.0,True
2019,100g,100,True
2020,21g,21,True
2021,100 g,,True
2022,1 1/2 cuadraditos 25 g,25,True
2023,20g,20,True
2024,6 galletas 30 g,30,True
2025,32g,32,True
2026,16 g,16.0,True
2027,1 alfajor (56 g),56.0,True
2028,30 g (4 galletas),30,True
2029,"un sobre 0,8 g",0.8,True
2030,2 mitades (140 g),140.0,True
2031,30 gramos,30,True
2032,50gr,50,True
2033,50g,50,True
2034,4 galletas 34 g,34,True
2035,95 g,95,True
2036,30 g,30.0,True
2037,100g,100,True
2038,1 vaso (200 ml),200.0,False
2039,40 g,40,True
2040,1 cuchara 20 g,20,True
2041,1 alfajor (26 g),26,True
2042,60 g (1 unidad),60.0,True
2043,30 g,30,True
2044,100 g,,True
2045,2 galletas 30 g,30.0,True
2046,100 g,,True
2047,3 galletas 30 g,30,True
2048,1 vaso (200 ml),200,False
2049,60 g,60,True
2050,1 cuchara 20 g,20.0,True
2051,2 fetas 30g,30.0,True
2052,140 g,140.0,True
2053,30 g,30.0,True
2054,"12,5 g",12.5,True
2055,4 cucharas de té (30 g),30.0,True
2056,2g,2.0,True
2057,300g,300,True
2058,1 cuchara de sopa (20 g),20.0,True
2059,200ml,200,False
2060,30 g (1 barra),30.0,True
2061,100g,100,True
2062,5 unidades 30 g,30,True
2063,100g,100.0,True
2064,300 g,300,True
2065,39g,39,True
2066,60g,60.0,True
2067,12 unidades  (25 g),25.0,True
2068,30.0g,30,True
2069,13ml,13,True
2070,100g,100,True
2071,50g,50,True
2072,28 g,28.0,True
2073,70 g,70,True
2074,1 unidad 75 g,75,True
2075,8 g,8,True
2076,25 g,25,True
2077,2,,True
2078,15 ml,15,True
2079,25g,25,True
2080,100 g,,True
2081,160g,160.0,True
2082,1 portion (140 g),140.0,True
2083,130 g,130,True
2084,1 cucharas de sopa (20 g),20.0,True
2085,7g,7,True
2086,130 g,130,True
2087,25 g,25,True
2088,25g,25,True
2089,20g,20,True
2090,30 g,30.0,True
2091,2 cucharas 20 g,20,True
2092,15 ml,15,False
2093,70gr,70,True
2094,30.0g,30,True
2095,40 g,40.0,True
2096,30g,30,True
2097,22 g,22.0,True
2098,44 g,44,True
2099,20g,20,True
2100,45g,45,True
2101,50grams,,True
2102,30g,30,True
2103,"3,8 g",3.8,True
2104,2 galletas 30 g,30.0,True
2105,100 g,,True
2106,5.0g,5,True
2107,0.50ml,0.5,False
2108,6 galletitas/cookies (30 g),30.0,True
2109,25 g,25,True
2110,2 galletas (30 g),30.0,True
2111,3 galletas 30 g,30.0,True
2112,25g,25,True
2113,130g,130.0,True
2114,40.0g,40,True
2115,100 g,,True
2116,123.0g,123.0,True
2117,15ml,15,True
2118,50g,50,True
2119,un pote 175 g,175.0,True
2120,medio alfajor 40 g,40.0,True
2121,30.0g,30,True
2122,12g,12,True
2123,4 cucharas de té (30 g),30,True
2124,10 caramelos 20 g,20,True
2125,6 galletas 30 g,30,True
2126,1 cuchara 20 g,20.0,True
2127,5 aceitunas 20 g,20,True
2128,30 g,30,True
2129,45 g,45,True
2130,2 galletas 30 g,30,True
2131,10 g,10,True
2132,900.0g,900,True
2133,13ml,13,False
2134,2 cucharas 30 g,30,True
2135,60g,60,True
2136,130g,130,True
2137,3.75 g,3.75,True
2138,100 g,,True
2139,100 g,,True
2140,25g,25,True
2141,20 g,20,True
2142,4 galletas/cookies (30 g),30.0,True
2143,60 g,60,True
2144,una rebanada 60 g,60,True
2145,2 galletas 30 g,30,True
2146,100gr,100,True
2147,10g,10,True
2148,1 cuchara 14 g,14,True
2149,1 bombón 15 g,15.0,True
2150,1 plato 80 g,80.0,True
2151,60 g,60.0,True
2152,22.0g,22,True
2153,1 unidad (40 g),40.0,True
2154,40g,40,True
2155,200ml,200,False
2156,10 g,10,True
2157,130 g,130.0,True
2158,130g,130,True
2159,30 g,30.0,True
2160,25 g,25,True
2161,200 ml,200,False
2162,1/2 taza 40 g,40,True
2163,1 unidad/unit (60 g),60.0,True
2164,80 g,80,True
2165,120.0g,120.0,True
2166,250 ml semi-skimmed milk + 13.5 g,13.5,False
2167,10g,10,True
2168,20g,20,True
2169,120.0g,120,True
2170,125.0g,125.0,True
2171,200ml,200.0,False
2172,un pote 125 g,125.0,True
2173,30g,30,True
2174,30 g,30,True
2175,3 cake (30 g),30.0,True
2176,20g,20,True
2177,80g,80,True
2178,22.0g,22,True
2179,13.4g,13.4,True
2180,40g,40,True
2181,4 fetas (40 g),40.0,True
2182,30g,30,True
2183,20 g,20.0,True
2184,100g,100.0,True
2185,una cucharada sopera 15 g,15,True
2186,una cucharada de sopa 12 g,12,True
2187,1 colher/cuchara de sopa (13 ml),13.0,False
2188,20 g,20.0,True
2189,200 ml (1 vaso),200.0,False
2190,113.0g,113,True
2191,1/2 tableta (25 g),25.0,True
2192,50g,50.0,True
2193,6.8g,6.8,True
2194,30g,30,True
2195,2 galletitas 24 g,24,True
2196,60g,60,True
2197,30 g,30,True
2198,40 g,40,True
2199,1/2 cup (40 g),40.0,True
2200,100 g,,True
2201,190 g,190.0,True
2202,15.0g,15,True
2203,83 g,83,True
2204,20g,20,True
2205,130 g,130,True
2206,0.45ml,0.45,False
2207,30 g,30.0,True
2208,2 g (1 chicle),2.0,True
2209,48g,48,True
2210,90g,90,True
2211,1000g,1000,True
2212,200 ml,200,False
2213,1 unidad 80 g,80,True
2214,un plato 80 g,80.0,True
2215,20g,20,True
2216,2g,2.0,True
2217,20 g (1 cuchara de sopa),20,True
2218,25g,25.0,True
2219,100 g,,True
2220,80g,80,True
2221,25g,25,True
2222,50 g,50.0,True
2223,30.0g,30.0,True
2224,60.0g,60,True
2225,1 plato (80 g),80,True
2226,130g,130,True
2227,1 serving (200 g),200.0,True
2228,1 vaso (200 ml),200.0,False
2229,40g,40,True
2230,200g,200.0,True
2231,30g,30,True
2232,0.5g,0.5,True
2233,0.5g,0.5,True
2234,0.5g,0.5,True
2235,3g,3,True
2236,100 g,,True
2237,100 g,,True
2238,1 portion (50 g),50.0,True
2239,25 g,25.0,True
2240,19 g (1 unidad),19.0,True
2241,200.0g,200,True
2242,130.0g,130,True
2243,12g,12,True
2244,4 unidades/bolachas 26 g,26,True
2245,5 g,5.0,True
2246,200.g,,True
2247,3 cucharadas sopera (30 g),30.0,True
2248,3 galletitas = 30g,30,True
2249,50g,50,True
2250,25 g,25,True
2251,12g,12,True
2252,1 serving (25 g),25,True
2253,1 unidad 63 g,63,True
2254,4 unidades 20 g,20.0,True
2255,1 unidad 85 g,85,True
2256,100 g,,True
2257,34 g,34,True
2258,20g,20,True
2259,200 ml,200.0,False
2260,4 cookies (30 g),30.0,True
2261,1 vaso 200 ml,200.0,False
2262,1 unidad 63 g,63,True
2263,2 unidades 3.3 g,3.3,True
2264,1 cuchara de sopa (12 g),12.0,True
2265,un vaso 125 ml,125,False
2266,24g,24,True
2267,50 g,50.0,True
2268,3.75g,3.75,True
2269,30 g,30.0,True
2270,28g,28,True
2271,30g,30,True
2272,1 unidad 67 g,67,True
2273,30g,30,True
2274,40g,40,True
2275,2 galletas 30 g,30,True
2276,1/3 taza 50 g,50,True
2277,2 galletitas 25 g,25.0,True
2278,1 portion (60 g),60,True
2279,un alfajor 60 g,60,True
2280,26g,26,True
2281,30g,30.0,True
2282,100 g,,True
2283,18g,18,True
2284,un vaso 200 g,200.0,True
2285,46g,46,True
2286,130g,130,True
2287,80g,80,True
2288,37.5g,37.5,True
2289,5 galletas 33 g,33.0,True
2290,un alfajor 60 g,60,True
2291,6 unidades 21 g,21.0,True
2292,3 galletas 34 g,34,True
2293,100 g,,True
2294,4 galletas 30 g,30,True
2295,1 alfajor (70 g),70.0,True
2296,4 cookies (33 g),33.0,True
2297,28 bizcochos 30 g,30.0,True
2298,1 vaso 200 ml,200,False
2299,una barrita 21 g,21,True
2300,30 g,30,True
2301,100 g,,True
2302,50 unidades (25 g),25,True
2303,100 g,,True
2304,4 galletas 30 g,30,True
2305,200ml,200.0,False
2306,24 g,24.0,True
2307,una rebanada 80 g,80,True
2308,25g,25,True
2309,30 g,30.0,True
2310,160g,160.0,True
2311,una rebanada 56 g,56,True
2312,una rebanada 80 g,80,True
2313,20 g,20,True
2314,20 g,20,True
2315,100 g,,True
2316,40 g,40,True
2317,25 g,25,True
2318,2 galletitas/cookies 22 g,22.0,True
2319,100 g,,True
2320,1 pote 160 g,160.0,True
2321,1/3 unidad 25 g,25.0,True
2322,100 g,,True
2323,200 ml,200.0,False
2324,40,,True
2325,50 g,50,True
2326,100 g,,True
2327,150 g,150.0,True
2328,4 galletitas/biscoitos/cookies (30 g),30,True
2329,80 g,80,True
2330,100 g,,True
2331,80.0g,80,True
2332,"1,8g",1.8,True
2333,100 g,,True
2334,35 g,35.0,True
2335,80 g,80,True
2336,200ml,200,False
2337,7 galletitas (31 g),31.0,True
2338,200 ml,200,False
2339,60g,60,True
2340,2 galletas 30 g,30,True
2341,1 unidad 80 g,80,True
2342,160g,160.0,True
2343,60g,60,True
2344,100 g,,True
2345,1 cucharada 13 g,13,True
2346,30g,30,True
2347,30 g,30.0,True
2348,200ml,200.0,False
2349,1 1 /2 cup 40 g,40,True
2350,100 g,,True
2351,63 g,63,True
2352,"1,5g",1.5,True
2353,80.0g,80,True
2354,1 portion (13 ml),13.0,False
2355,1 sobre/stick 20 g,20.0,True
2356,100 g,,True
2357,1 1/2 cuchara (13 ml),13,False
2358,3 caramelos 18 g,18,True
2359,Un pote 140 g,140.0,True
2360,100 g,,True
2361,12 g,12,True
2362,30 g,30,True
2363,100 g,,True
2364,160g,160.0,True
2365,1 cuchara 20 g,20,True
2366,15 g,15,True
2367,1 cubanito 15 g,15.0,True
2368,25 g,25,True
2369,15g,15,True
2370,25g,25,True
2371,0.33 unidad (25 g),25,True
2372,1 bocha 60 g,60,True
2373,1 galleta y media 30 g,30.0,True
2374,100 g,,True
2375,200ml,200,False
2376,120 g,120,True
2377,100ml,100,False
2378,100 g,,True
2379,4 galletas 30 g,30,True
2380,59g,59,True
2381,130g,130,True
2382,4 cucharas de té (30 g),30,True
2383,3 galletas 30 g,30,True
2384,2 vainillas 30 g,30,True
2385,100 g,,True
2386,2 portion (50 g),50.0,True
2387,50g,50,True
2388,30g,30,True
2389,95 g,95,True
2390,95 g,95,True
2391,2 galletas/cookies 25 g,25.0,True
2392,3 galletas 30 g,30,True
2393,30g,30.0,True
2394,130g,130,True
2395,1 galleta y media 30 g,30.0,True
2396,5 galletas 30 g,30.0,True
2397,6 galletas 30 g,30,True
2398,1 portion (30 g),30.0,True
2399,100.0g,100,True
2400,3 cucharadas soperas 30g,30,True
2401,3/4 de taza de té (30 g),30,True
2402,1 tableta 25 g,25.0,True
2403,100ml,100.0,False
2404,12 g (1 cuchara),12,True
2405,45g,45.0,True
2406,30g,30,True
2407,2 galletas 30 g,30,True
2408,30.0g,30,True
2409,250 ml,250,False
2410,0.25 tazas (50 g),50,True
2411,80.0g,80,True
2412,3 galletas 32 g,32,True
2413,1 vaso 140g,140.0,True
2414,200.0g,200,True
2415,1 barra 28 g,28,True
2416,100 g,,True
2417,12g,12,True
2418,1 portion (35 g),35.0,True
2419,"17,5g",17.5,True
2420,100 g,,True
2421,100 g,,True
2422,5 unidades 30 g,30,True
2423,130g,130.0,True
2424,4g,4.0,True
2425,2.5g,2.5,True
2426,473ml,473,False
2427,4 cucharadas 15 g,15,True
2428,1/2 oblea 23 g,23.0,True
2429,100 g,,True
2430,12,,True
2431,100 g,,True
2432,110 g,110,True
2433,1 cuchara 25 g,25,True
2434,10g,10,True
2435,20g (una cucharada sopera),20,True
2436,200ml,200,False
2437,"0,45ml",0.45,True
2438,"27,5 g",27.5,True
2439,200ml,200,False
2440,1g,1,True
2441,3 cucharadas (30 g),30.0,True
2442,1 plato 80 g,80,True
2443,1 unidad (28 g / 1 oz),28.349523125,True
2444,30g,30.0,True
2445,1 unidad (20 g),20,True
2446,10g,10,True
2447,100 g,,True
2448,100 g,,True
2449,100 g,,True
2450,40g,40.0,True
2451,30 g,30,True
2452,100 g,,True
2453,1 piece (6 g),6,True
2454,4 pieces (27 g),27,True
2455,3 pleces (28 g),28.0,True
2456,100 g,,True
2457,25g,25,True
2458,200ml,200.0,False
2459,un pote 120 g,120,True
2460,100 g,,True
2461,5g,5,True
2462,30,,True
2463,30g,30,True
2464,95g,95,True
2465,un vaso 200 ml,200,False
2466,12 g,12,True
2467,1 envase 25 g,25,True
2468,"6,5l",6500,False
2469,100 g,,True
2470,200 ml,200,False
2471,10g,10,True
2472,30g,30,True
2473,160g,160.0,True
2474,100 g,,True
2475,15g,15,True
2476,200ml,200.0,False
2477,10ml,10,False
2478,100ml,100.0,False
2479,100ml,100.0,False
2480,14 g,14,True
2481,25g,25,True
2482,5g,5,True
2483,75g,75,True
2484,14 g,14,True
2485,100 g,,True
2486,25g,25,True
2487,100 g,100.0,True
2488,100 g,,True
2489,30 g,30.0,True
2490,2 unidades 3.3 g,3.3,True
2491,15 g,15,True
2492,20g,20.0,True
2493,100 g,,True
2494,26g,26.0,True
2495,130g,130,True
2496,35g,35,True
2497,50g,50,True
2498,30,,True
2499,1 taza de té (25 g),25,True
2500,6 galletas (30 g),30.0,True
2501,1g,1,True
2502,2 1/2 rebanadas (50 g),50,True
2503,31 g,31,True
2504,40 g,40.0,True
2505,14g,14,True
2506,100 g,,True
2507,200 ml,200,False
2508,12g,12,True
2509,9 gotas (0.45 ml),0.45,True
2510,190g,190.0,True
2511,25g,25,True
2512,100 g,,True
2513,1 portion (20 g),20,True
2514,1 cuchara de sopa (60 g),60.0,True
2515,38g,38,True
2516,95g,95,True
2517,33g,33,True
2518,130g,130,True
2519,30 g (3 u),30,True
2520,1 plato (80 g),80,True
2521,40 g,40,True
2522,50 g,50,True
2523,40 g,40,True
2524,8 galletitas/crackers 30 g,30.0,True
2525,100 g,,True
2526,80.0g,80,True
2527,25g (Aprox. 2 unidades),25,True
2528,50 g,50,True
2529,100g,100,True
2530,10 g,10,True
2531,30g,30,True
2532,1.8 g,1.8,True
2533,10g,10,True
2534,140g,140,True
2535,170g,170,True
2536,80g,80,True
2537,2 galletitas 24 g,24,True
2538,30g,30.0,True
2539,100 g,,True
2540,5g,5,True
2541,3 unidades 30 g,30,True
2542,120g,120,True
2543,13ml,13,False
2544,80g,80,True
2545,1.45g,1.45,True
2546,6 láminas (80 g),80,True
2547,1 portion (100 g),100,True
2548,10g,10,True
2549,1/40 tableta 25 g,25.0,True
2550,1 taza de té 130 g,130.0,True
2551,100 g,,True
2552,100 g,,True
2553,30g,30,True
2554,30g,30,True
2555,200ml,200.0,False
2556,30g,30,True
2557,2 cucharas 20.9 g,20.9,True
2558,10g,10,True
2559,25g,25,True
2560,30g,30,True
2561,100g,100,True
2562,5 galletitas (30 g),30.0,True
2563,2 mitades + jarabe (140 g),140,True
2564,100g,100,True
2565,100 g,,True
2566,1 unidad/unit (60 g),60.0,True
2567,1 cup of tea (130 g),130.0,True
2568,50g,50,True
2569,"3 unidades/pieces (19,2 g)",19.2,True
2570,200 ml,200.0,False
2571,20 g,20,True
2572,20 g,20,True
2573,115 g,115,True
2574,20 g,20,True
2575,120 g,120.0,True
2576,1 saquito (2 g),2,True
2577,20g,20,True
2578,20g,20,True
2579,2 galletitas 30 g,30,True
2580,30 g,30,True
2581,1 oblea (15 g),15.0,True
2582,1 unidad/unit 50 g / 1.75 oz,49.611665468750004,True
2583,2 1/2 unidades 25 g,25.0,True
2584,1 cucharilla de té (1.4 g),1.4,True
2585,100 g,,True
2586,13ml,13,False
2587,50g,50,True
2588,60g,60,True
2589,100 g,,True
2590,1 unidad 36 g,36,True
2591,50gr 2u,,True
2592,3 cucharadas soperas 60g,60,True
2593,15 g,15.0,True
2594,1 galleta 24 g,24.0,True
2595,1 bombón 15 g,15.0,True
2596,115 g,115,True
2597,50 g,50.0,True
2598,30 g,30,True
2599,200ml,200,False
2600,20g,20,True
2601,130g,130,True
2602,95g,95,True
2603,120g,120,True
2604,50g,50,True
2605,10 g + 250 ml agua,250,True
2606,50g,50,True
2607,media unidad 20 g,20,True
2608,5 quadradinhos/cuadraditos/squares (25 g),25.0,True
2609,1 pote 120 g,120.0,True
2610,21g,21.0,True
2611,60g,60.0,True
2612,130 g,130.0,True
2613,3 unidades (25 g),25,True
2614,100 g,,True
2615,100 g,,True
2616,200 ml,200,False
2617,100 g,,True
2618,12 g,12,True
2619,13g,13,True
2620,100g,100,True
2621,1 unidad (30 g),30,True
2622,25 g,25,True
2623,50 g,50.0,True
2624,30,,True
2625,1 colher de sopa/tbsp (12 g),12,True
2626,190,,True
2627,"6,7 g",6.7,True
2628,100 g,,True
2629,1 alfajor (69 g),69.0,True
2630,25 g,25,True
2631,25 g,25,True
2632,1 cuchara 20 g,20,True
2633,6 unidades (20 g),20.0,True
2634,1 alfajor (71.5 g),71.5,True
2635,4 unidades 20 g,20,True
2636,1/2 taza de duranos+jarabe 140 g,140,True
2637,20g,20.0,True
2638,70 g,70,True
2639,15 unidades 30 g,30,True
2640,1 vaso 200 ml,200,False
2641,120g,120,True
2642,100 g,,True
2643,20g,20,True
2644,100 g,,True
2645,25g,25,True
2646,100 g,,True
2647,0.25 tbsp (1.6 g),1.6,True
2648,130g,130,True
2649,50gr (2u),50.0,True
2650,57g,57,True
2651,30g,30,True
2652,4 u 30 g,30,True
2653,50 g,50,True
2654,120 g,120.0,True
2655,160 g,160.0,True
2656,100ml,100,True
2657,30 g,30,True
2658,100 g,,True
2659,40 g,40,True
2660,82.5 g,82.5,True
2661,30 g,30,True
2662,40 g,40,True
2663,40 g,40,True
2664,1 tea bag/saquito (0.035 oz/1 g),0.9922333093750001,True
2665,0.5g,0.5,True
2666,30g,30,True
2667,30 g (1 unidad),30.0,True
2668,5,,True
2669,50 g,50,True
2670,100 g,,True
2671,20g,20,True
2672,1 portion (50 g),50.0,True
2673,20 g,20.0,True
2674,95g,95,True
2675,30g,30,True
2676,25g,25,True
2677,65g,65,True
2678,1 barra 26 g,26,True
2679,25 g,25,True
2680,25 g,25,True
2681,30g,30,True
2682,100 g,,True
2683,40 g,40,True
2684,1 unidad 19 g,19,True
2685,29 g,29,True
2686,3 cucharas/tablespoon 60 g,60,True
2687,25 g,25.0,True
2688,100 g,,True
2689,125 g (1 unidad),125.0,True
2690,"31,7g",31.7,True
2691,1 alfajor (70.5 g),70.5,True
2692,25 g,25.0,True
2693,1 portion (60 g),60,True
2694,100 g,,True
2695,16 g,16,True
2696,50 galletas 30 g,30.0,True
2697,25g,25,True
2698,1 1/2 unidad 56 g,56.0,True
2699,200 g,200.0,True
2700,100 g,,True
2701,100 g,,True
2702,100 g,,True
2703,100 g,,True
2704,16 unidades (30 g),30.0,True
2705,50g,50,True
2706,100 g,,True
2707,20g,20,True
2708,1 alfajor 73.5 g,73.5,True
2709,25g,25,True
2710,100 g,,True
2711,30 g,30,True
2712,4 unidades (20 g),20.0,True
2713,100 g,,True
2714,585 g,585,True
2715,80 g,80,True
2716,50 g,50,True
2717,1 cuchara 20 g,20,True
2718,40 g,40,True
2719,14 g,14,True
2720,10 g,10,True
2721,200 g,200.0,True
2722,"30 gr, 2 cucharadas",30.0,True
2723,80 g,80,True
2724,200,,True
2725,2 portion (15 g),15,True
2726,30 g,30,True
2727,100 g,,True
2728,36gr (1 unidad),36.0,True
2729,1 plato 80 g,80,True
2730,1 vaso (200 ml),200.0,False
2731,125 g,125,True
2732,6 cuadraditos / squares 22 g,22.0,True
2733,20 g,20,True
2734,20 g,20.0,True
2735,27 g,27,True
2736,30 g,30,True
2737,100 g,,True
2738,200 ml,200,False
2739,30 g,30,True
2740,200ml,200,False
2741,1 cucharada de sopa (10 g),10,True
2742,30 g,30,True
2743,10 g,10,True
2744,33 g,33.0,True
2745,100 g,,True
2746,2.5 cucharas (20 g),20,True
2747,130 g,130,True
2748,30 g,30.0,True
2749,130 g,130,True
2750,1 cuchara 20 g,20.0,True
2751,60 g,60,True
2752,1 portion (120 g),120.0,True
2753,12 g (1 cuchara de sopa),12.0,True
2754,12 g,12,True
2755,12 g,12,True
2756,18g,18.0,True
2757,100 g,,True
2758,168.0g,168,True
2759,100 g,,True
2760,"25,9g",25.9,True
2761,100 g,,True
2762,1 rebanada (60 g),60.0,True
2763,1 1/2 salchichas 50 g,50.0,True
2764,200ml,200.0,False
2765,100 g,,True
2766,1 unidad/piece (55 g),55,True
2767,30,,True
2768,1 cuchara de sopa (13 ml),13,False
2769,1 portion (80 g),80,True
2770,20 G,20,True
2771,20 g,20,True
2772,42 g,42,True
2773,55 g,55,True
2774,1 rebanada (60 g),60.0,True
2775,30g,30,True
2776,1 portion (12 g),12.0,True
2777,30g,30.0,True
2778,25g,25,True
2779,1 cuchara de sopa (12 g),12,True
2780,50g,50,True
2781,50g,50,True
2782,1 y 1/2 feta 30 g,30,True
2783,1/2 taza de té 130 g,130,True
2784,200 ml,200,False
2785,130 g,130,True
2786,30 g,30,True
2787,57 g,57,True
2788,2 unidades y media 35 g,35,True
2789,100 g,100,True
2790,38 g,38,True
2791,30g,30,True
2792,2 galletitas 24 g,24,True
2793,6 unidades 21 g,21,True
2794,30g,30,True
2795,13 ml,13,False
2796,15 g,15,True
2797,30,,True
2798,130 g,130.0,True
2799,"170g, 1 pote",,True
2800,30g,30,True
2801,25g,25,True
2802,60g,60,True
2803,170g,170,True
2804,60g,60,True
2805,100 g,,True
2806,1 serving (60 g),60.0,True
2807,80g,80,True
2808,100 g,,True
2809,120 g,120.0,True
2810,1 slice/rebanada (80 g),80,True
2811,25g,25,True
2812,1 portion (30 g),30.0,True
2813,140g,140,True
2814,25g,25,True
2815,200ml,200,True
2816,20 g,20,True
2817,7g,7,True
2818,35 g,35,True
2819,3g,3,True
2820,"1,8g",1.8,True
2821,6 gr,,True
2822,2 tabs,,True
2823,50g,50,True
2824,50g,50,True
2825,25 g,25,True
2826,25g,25,True
2827,25g,25,True
2828,30g,30,True
2829,60g,60,True
2830,200 ml,200,False
2831,22.5 g (1/4 de tableta),22.5,True
2832,12g,12,True
2833,50g,50,True
2834,30g,30,True
2835,35g,35,True
2836,50 g,50.0,True
2837,5/6 de medallon 80 g,80,True
2838,21 g,21.0,True
2839,30 g (2 cucharas de sopa),30.0,True
2840,15 ml,15,True
2841,80 g,80.0,True
2842,55g (dos unidades),55.0,True
2843,130 g,130,True
2844,5 unidades 30g,30.0,True
2845,1 portion (50 g),50.0,True
2846,1 portion (12 g),12,True
2847,100 g,,True
2848,100 g,100,True
2849,1 alfajor (25 g),25,True
2850,20g,20,True
2851,1 cuchara (20 g),20,True
2852,2 galletas 40 g,40,True
2853,60 g,60,True
2854,200 ml,200,False
2855,25g,25,True
2856,100 g,,True
2857,5 galletitas 33 g,33,True
2858,39 g,39,True
2859,30 g,30,True
2860,210ml,210.0,False
2861,30 g,30,True
2862,115 g,115,True
2863,30 g,30,True
2864,400 g,400,True
2865,50 g,50,True
2866,125 g,125.0,True
2867,"10 gramos=1 cucharada; valor energético:50kcal x porción; carbohidratos 1.7g; proteínas 2.3g; grasas saturadas:0.8g; grasas trans:0g; grasas monoinsaturadas:1.7g; grasas poliinsaturados: 0,2g colesterol:0 mg: fibra dietética alimentaria: 0.8g; sodio:20mg",0.8,True
2868,50.0 g,50,True
2869,13 ml,13,False
2870,40 g (1/2 taza),40.0,True
2871,100 g,,True
2872,2 cucharas (21 g),21.0,True
2873,100 g,,True
2874,100 g,,True
2875,57 g,57.0,True
2876,7 caramelos 20 g,20,True
2877,20 g,20,True
2878,14 g + 200 ml leche descremada,200.0,True
2879,1 rebanada 30 g,30,True
2880,100 g,,True
2881,100 g,,True
2882,100 g,,True
2883,100 g,,True
2884,100 g,,True
2885,100 g,,True
2886,100 g,,True
2887,100 g,,True
2888,100 g,,True
2889,13 g,13.0,True
2890,100 g,,True
2891,100 g,,True
2892,100 g,,True
2893,100 g,,True
2894,100 g,,True
2895,100 g,,True
2896,100 g,,True
2897,100 g,,True
2898,100 g,,True
2899,100 g,,True
2900,100 g,,True
2901,100 g,,True
2902,100 g,,True
2903,100 g,,True
2904,100 g,,True
2905,100 g,,True
2906,100 g,,True
2907,100 g,,True
2908,100 g,,True
2909,100 g,,True
2910,100 g,,True
2911,1 bombón 15 g,15.0,True
2912,100 g,,True
2913,200 ml,200,True
2914,100 g,,True
2915,100 g,,True
2916,100 g,,True
2917,33 g,33,True
2918,55 g,55,True
2919,1/6 turrón 20 g,20,True
2920,1 portion (40 g),40.0,True
2921,50 g,50,True
2922,64,,True
2923,5 galletitas 34 g,34,True
2924,1.0 taza (25.0 g),25,True
2925,45 g,45.0,True
2926,1 barra (45 g),45.0,True
2927,100 g,,True
2928,1 serving (50 g),50.0,True
2929,30gr,30,True
2930,1 serving (25 g),25.0,True
2931,100 g,,True
2932,100 g,,True
2933,100 g,,True
2934,30 g,30.0,True
2935,1/4 unidad 25 g,25,True
2936,1,,True
2937,2 unidades 3.8 g,3.8,True
2938,3/4 taza 30 g,30,True
2939,75 g,75,True
2940,45 G,45.0,True
2941,120 g,120.0,True
2942,100 g,,True
2943,40 g,40,True
2944,32 g,32.0,True
2945,25 g,25,True
2946,30 g,30,True
2947,27.8 g,27.8,True
2948,115 g,115,True
2949,80 g,80,True
2950,25 g,25,True
2951,3 unidades 150 g,150,True
2952,25 g,25,True
2953,1.5 cucharadas (15 g),15,True
2954,50 g,50.0,True
2955,1 cucharada (12 g),12,True
2956,3 cucharas de sopa (60 g),60,True
2957,120 g,120,True
2958,80 g,80,True
2959,1 saquito 2 g,2,True
2960,50 g,50,True
2961,2 cucharadas 36 g,36,True
2962,2 cucharadas 32 g,32,True
2963,1 rebanada (45 g),45.0,True
2964,7 galletitas (31 g),31.0,True
2965,30 g,30,True
2966,50 g,50,True
2967,35g,35,True
2968,10 g,10,True
2969,3 galletas 27 g,27.0,True
2970,800,,True
2971,125gr,125.0,True
2972,100 g,,True
2973,60 g,60,True
2974,1 portion (20 g),20,True
2975,25 g,25,True
2976,30 g,30,True
2977,1 cuchara 20 g,20,True
2978,24g,24,True
2979,1 alfajor (60 g),60.0,True
2980,1 alfajor  73 g,73,True
2981,30g,30,True
2982,1 portion (25 g),25.0,True
2983,1 barra (26 g),26.0,True
2984,8 galletitas 30 g,30.0,True
2985,20 g,20.0,True
2986,8 galletas 30 g,30.0,True
2987,5 galletitas (27 g),27.0,True
2988,6 galletitas 26 g,26.0,True
2989,12 g,12,True
2990,2 slices (50 g),50.0,True
2991,10 unidades 20 g,20.0,True
2992,1 portion (23.5 g),23.5,True
2993,"4 cucharadas (12,5 g)",12.5,True
2994,20 g,20,True
2995,2 unidades (55 g),55.0,True
