food_id ,calories,protein,fat,saturated_fat,monounsaturated_fat,polyunsaturated_fat,trans_fat,carbohydrates,total_sugars,added_sugars,fiber,sodium,potassium,cholesterol
2559,572,0,18,3.2,11.2,1.6,0,88,9.2,0,6.8,0.856,0,0
2560,427,0,9.67,4.33,0,0,1.67,77,0,0,2.67,0.403,0,0
2561,236,0,2.48,1.05,0,0,1e-05,46.09,0,0,2.38,0.464312,0,0
2562,369,0,16,5.9,3.4,4,0,53,3.4,3.3,4.5,0.646,0,0
2563,70,0,0,0,0,0,0,16.4,0,0,0.714,0.00593,0,0
2564,305,0,7.9,3.9,0,0,0,51,0,0,1.9,0.12598399999999998,0,0
2565,46,0,3.4,2,0,0,0,5,2,0,3.1,0.192,0,0
2566,424,0,19,13,4.3,1,0.3,58,31,29,1.6,0.131,0,0.0076
2567,83.8,0,0,0,0,0,0,16.2,0,0,5.38,0.0769,0,0
2568,358,0,0,0,0,0,0,80,0,0,2,0,0,0
2569,340,0,0,0,0,0,0,81,62,0,0,0.033,0,0
2570,256,0,0,0,0,0,0,12.8,0,0,3.9,1.5250000000000001,0,0
2571,230,0,11,6.5,0,0,0,10,0.5,0,35,0.019,0,0
2572,200,0,19,4,0,0,0,5,0,0,0,1.61,0,0
2573,45.5,0,0,0,0,0,0,7.3,0,0,1.3,0.759,0,0
2574,120,0,0,0,0,0,0,0.03,0,0,5,0.3,0,0
2575,112,0,3.08,1.92,0,0,0,17.5,16.7,13.3,0,0.0492,0,0
2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,530,0,28,7.5,0,0,0,65,65,0,0,0.061,0,0
2578,395,0,4,2,0,0,0,95,0,0,5,0.2,0,0
2579,436,0,15,1.3,11,1.5,0,68,0,0,4.2,0.258,0,0
2580,460,0,33.3,21.3,0,0,0,40,9.67,0,8,0.173,0,0
2581,507,0,26.7,11.3,0,0,0,62.7,0,0,0,0.133,0,0
2582,506,0,28.2,11.7,0,0,0,56.4,40.3,28.2,1.81,0.0867,4.03,0.00403
2583,523,0,30,14,2.8,0.6,0,55,44,0,0,0.062,0,0.007
2584,276,0,0,0,0,0,0,17.6,0,0,0,1.312,0,0
2585,388,0,3.6,0,0,0,0,76,2.8,2.8,4,0.296,0,0
2586,831,0,92.3,18.5,0,0,0,0,0,0,0,0,0,0
2587,328,0,0,0,0,0,0,82,0,0,6.4,0.16,0,0
2588,363,0,0.8,0.2,0.2,0,0,88,0,0,1.2,0.03,0,0
2589,114,0,1.4,0.3,0,0,0,24,0,0,2.5,0.088,0,0
2590,406,0,17.5,3.61,0,0,0,0,0,0,2.5,0.247,0,0
2591,151,0,0,0,0,0,0,0.6,0.6,0,0,0.011,0,0
2592,403,0,20,3.33,0,0,0,40,0,0,11.7,0.8,0,0
2593,600,0,46.7,14.7,0,0,0,13.3,0,0,6.67,0.0133,0,0
2594,429,0,17.1,7.5,0,0,0,62.5,0,0,0,0.0458,0,0
2595,533,0,33.3,16.7,0,0,0,46.7,40,0,6.67,0.1,0,0
2596,161,0,3,0.9,0,0,0,28,0,0,0,0.054000000000000006,0,0
2597,42,0,0,0,0,0,0,9.4,0,0,0,0.012,0,0
2598,161,0,10,5.6,0,0,0,17,14,0,0.5,0.012,0,0
2599,42,0,1.2,0.8,0,0,0,4.8,4.8,0,0,0.0508,0,0
2600,385,0,3,1.5,0,0,0,85,0,0,0,0.107,0,0
2601,205,0,11.5,1.15,3.77,7.69,0,10.8,0,0,2.54,0.52,0,0
2602,151,0,3.05,1.8900000000000001,0,0,0,27.4,0,0,0,0.0895,0,0
2603,18.3,0,0,0,0,0,0,3.17,2.67,0,0,0.0686,0,0
2604,282,0,2.8,1,0,0,0,56,0,0,5,0.508,0,0
2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,258,0,3.4,0.8,0.8,1.8,0,48,3.4,0,2.6,0.45,0,0
2607,410,0,29,8.3,0,0,0,29,0,0,20,0,0,0
2608,520,0,34,20,0,0,0,47,44,0,12,0.005900000000000001,0,0
2609,70,0,1,0.583,0,0,0,11.7,0,0,0,0.0475,0,0
2610,544,0,32,19,0.01,0,0,56,54,0,0,0.135128,0,0.018000000000000002
2611,198,0,9.3,6.9,2.1,0.3,0,25,24,0,0,0.051000000000000004,0,0.031
2612,93.8,0,0,0,0,0,0,16.2,0,0,9.23,0.126,0,0
2613,384,0,12,6,4,1.6,0,60,48,0,0.8,0.2,0,0
2614,450,0,25,18,0,0,0,24,24,0,0,0.32,0,0
2615,60,0,0,0,0,0,0,0,0,0,0,0.2212,0,0
2616,16.5,0,1.85,1.65,0,0,0,0,0,0,0,0.013,0,0
2617,30,0,1.05,0.1,0,0,0,4.5,2.6,0,0,0.066,0,0
2618,575,0,60.8,6.67,0,0,0,5.83,0,0,4.17,0.672,0,0
2619,45,0,0.8,0.4,2.31,0.77,0,9.4,2.7,0,0.8,0.37,0,0
2620,305,0,7.9,4,0,0,0,50,0,0,1.9,0.17170400000000002,0,0
2621,423,0,20,6,0,0,0,53.3,36.7,0,1.67,0.407,0,0
2622,459,0,16,7.3,0,0,0,74,33,0,1.4,0.319,0,0
2623,344,0,2.6,0,0,0,0,78,2,0,9,0,0,0
2624,136,0,4.8,2.1,0,0,0,21,8,0,0.5,0.0128,0,0
2625,51,0,0,0,0,0,0,7.5,3.2,0,21,0.027,0,0
2626,71,0,0,0,0,0,0,10,0,0,0,0.108,0,0
2627,18,0,0,0,0,0,0,4.5,2.7,0,0,0.14,0,0
2628,348,0,0.8,0,0,0,0,70,0.5,0,2.2,0,0,0
2629,418,0,18,10,6.5,1,0.4,56,27,27,2.9,0.16,0,0.033
2630,118,0,5.6,3.3,0,0,0,15,0,0,0.2,0.017,0,0
2631,456,0,26,15.6,8.8,1.6,0,48,44,0,0,0.136,0,0
2632,278,0,0.6,0,0,0,0,68,56,0,1,0.0097,0,0
2633,328,0,0,0,0,0,0,80,68,0,0,0.016,0,0
2634,433,0,17,9.7,5.3,1,0.4,64,32,31,2,0.13,0,0.029
2635,215,0,23,5,13.5,4,0,1.5,0.5,0,3.5,2.41,0,0
2636,68,0,0,0,0,0,0,17,17,0,0.7,0.013000000000000001,0,0
2637,90,0,1.5,0.2,0,0,0,18,18,5.8,1,0.017,0,0
2638,360,0,7.14,2.43,0,0,0,64.3,3,0,2.86,0.314,0,0
2639,320,0,2,0.333,0.333,1.33,0,66.7,0,0,3.67,0.31,0,0
2640,50,0,1.7,0.2,0,0,0,8,7,0,0.65,0.0595,0,0
2641,60.8,0,1.17,0.667,0,0,0,9.17,5.33,0.917,0,0.107,0,0
2642,0,0,0,0,0,0,0,0,0,0,0,0.098,0.017,0
2643,170,0,0,0,0,0,0,42,0,0,0,0,0,0
2644,140,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,384,0,8,0,0,0,0,68,0,0,9.6,0.036,0,0
2646,137,0,5.6,3.6,0,0,0,20,17,0,0,0,0,0
2647,6,0,0,0,0,0,0,1.4,0,0,0,0,0,0
2648,55.4,0,0,0,0,0,0,13.1,0,0,0.692,0.1,0,0
2649,151,0,4.5,2,0,0,0,23,0,0,0.6,0.35000000000000003,0,0.01
2650,246,0,2.98,0.526,0.702,1.75,0,43.9,8.6,0,5.44,0.338,0,0
2651,423,0,11,8,0,0,0,76.7,0,0,3.33,0.117,0,0
2652,540,0,27.3,8,0,0,0,66.7,36.7,0,0,0.1,0,0
2653,139,0,3,0.8,0,0,0,27,0,0,0.9,0.2,0,0
2654,98.3,0,2.5,1.5,0,0,0,15,4.25,0,0,0.0617,0,0
2655,48.8,0,3.69,3.56,0,0,0,3.06,0,0,1.44,0.0981,0,0
2656,57,0,3,1.9,0,0,0,4.5,0,0,0,0.0492,0,0
2657,350,0,29.7,14.3,0,0,0,0,0,0,0,0.63,0,0
2658,527.272727272727,0,32.3636363636364,0,0,0,0,54.5454545454546,0,0,0,0,0,0
2659,280,0,21.7,8.25,0,0,0,0,0,0,1.5,0.755,0,0
2660,248,0,19.4,8.48,0,0,0,0,0,0,0.848,0.75,0,0
2661,347,0,29.3,18,0,0,0,0,0,0,0,1.07,0,0
2662,97.5,0,3,1.25,0,0,0,0.5,0,0,2.25,0.9,0,0
2663,87.5,0,2,0,0,0,0,1.25,0,0,0,0.74,0,0
2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,480,0,20,11.7,0,0,0,75,76.7,0,0,0.4,0,0
2667,489,0,26,12,9,4.5,0.7,56,31,29,2.6,0.14100000000000001,0,0.0085
2668,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,150,0,10,3,0,0,0,1.2,1.2,0,0,0.126,0,0
2670,124,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,300,0,6.5,4,0,0,0,55,0,0,0,0.142,0,0
2672,310,0,3.4,0,0,0,0,60,0,0,13,0,0,0
2673,477,0,19,12,6.6,0,0,70,69,0,0,0.079,0,0
2674,261,0,10.5,2.21,3.16,5.26,0,29.5,0,0,3.26,0.355,0,9.47
2675,443,0,16.7,10,0,0,0.667,66.7,0,0,0,0.298,0,0
2676,348,0,0,0,0,0,0,80,0,0,6.4,0.652,0,0
2677,418,0,12,4,0,0,0,41,38,0,0,0.09652000000000001,0,0
2678,427,0,14,5.3,6.7,1.1,0,71,36,0,1.4,0.23600000000000002,0,0.0011
2679,448,0,33.2,21.2,0,0,0,38,1.2,0,14,0.112,0,0
2680,570,0,16,10.4,0,0,0,7,0,0,31.6,0.012,0,0
2681,200,0,0,0,0,0,0,46.7,0,0,0,0.0467,0,0
2682,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,290,0,20.5,8.5,0,0,0,0,0,0,1.5,2.05,0,0
2684,479,0,23.2,16.3,0,0,0,63.2,43.7,43.7,1.58,0.221,0,0
2685,548,0,33.1,18.6,0,0,0,55.2,48.3,0,1.72,0.1,0,0
2686,28,0,0,0,0,0,0,6.1,4.2,0,1.4,0.012,0,0
2687,532,0,30.4,17.6,0,0,0,56,56,44,2.4,0.108,0,0
2688,146,0,2.78,0.4,0,0,0,22,0,0,4.8,0.11200000000000002,0,0
2689,175,0,2.88,1.2,0,0,0.08,20,0,0,1.68,0.865,0,0.0552
2690,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,430,0,19,12,5.9,1,0.4,56,31,31,2.6,0.149,0,0.033
2692,352,0,21.2,12.8,0,0,0,35.2,24,0,0,0.064,0,0
2693,100,0,1.9,0,0,0,0,0,0,0,0,0.647,0,0
2694,252,0,3.6,0,0,0,0,46,0,0,0,0,0,0
2695,275,0,3.75,0,0,0,0,42.5,0,0,0,3.92,0,0
2696,439,0,13,1.9,11,0.5,0,71,9.4,0,2.1,0.912,0,0
2697,490,0,24,4,0,0,0.5,61,0,0,6.4,0.18,0,0
2698,238,0,17,5.71,0,0,0,6.96,2.68,0,0.714,1.09,0,0
2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,119,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,25,0,0,0,0,0,0,6,6,0,0,4.8,0,0
2702,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,89,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,386,0,13,6.6,0,0,0,67,0,0,1.6,0.666,0,0
2705,105,0,1.1,0,0,0,0,21,0,0,0.9,0,0,0
2706,333,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,275,0,0.5,0,0,0,0,67,58,0,1.7,0,0,0
2708,438,0,19,10,6.8,1.4,0.6,58,36,0,1,0.163,0,0.029
2709,143,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,191,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,233,0,16,10,0,0,0,2.33,2.33,0,0,0.217,0,0
2712,136,0,16,3.3,11,1.2,0,3.4,0.4,0,1.3,2.313,0,0
2713,110,0,0.6,0,0,0,0,21,0,0,4,0.28,0,0
2714,62,0,2.4,1.2,0.94,0.32,0,8.7,0.32,0,0.46,0.289,0,0
2715,234,0,17.5,8.75,0,0,0,0,0,0,1.38,0.801,0,0
2716,164,0,9.2,2.8,0,0,0,8.4,0,0,1.8,0.53,0,0
2717,325,0,6.5,4,0,0,0,60,0,0,0,0.15,0,0
2718,355,0,4.25,0,0,0,0,70,0,0,5.75,0.415,0,0
2719,140,0,3,1.9,0,0,0,21,20,0,0.8,0.138,0,0
2720,740,0,82,52,0,0,0,0,0,0,0,0.18,0,0
2721,81.75,0,3.75,2.2,0,0,0,12,0,0,0,0.0625,0,0
2722,143,0,9,6.1,0,0,0,6,0,0,0,0.089,0,0
2723,247,0,12,9,1.3,0.4,0.3,31,20,0,0.8,0.108,0,0.014
2724,44,0,0,0,0,0,0,7.7,0,0,1,0,0,0
2725,317,0,0,0,0,0,0,73.3,0,0,0,0,0,0
2726,263,0,20,13,0,0,0,3.33,0,0,0,0.28,0,0
2727,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,333,0,11.1,1.94,0,0,0,52.8,19.4,8.33,11.1,0.106,0,0
2729,345,0,0.125,0,0,0,0,78.8,0,0,3,0.004,0,0
2730,37,0,0.6,0.4,0,0,0,4.8,4.8,0,0,0.062,0,0
2731,106,0,1.68,0,0,0,0,4.32,0,0,0,0.0544,0,0
2732,541,0,32,19,9.8,1,0,56,51,38,0,0.169,0,0.012
2733,350,0,0,0,0,0,0,85,0,0,0,0,0,0
2734,146,0,0.6,0,0,0,0,35,33,31,1.6,0.02,0,0
2735,422,0,13.2,1.7,10.3,1.5,0,65.5,0,0,6,0.724,0,0
2736,267,0,23.7,15,0,0,1.33,7.33,0,0,0,0.133,0,0
2737,21,0,0,0,0,0,0,3,0,0,0,14,0.143,0
2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,377,0,0,0,0,0,0,86.7,0,0,0,263,0,0
2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,456,0,32,22,8.3,1.7,1,2,2,0,0,1.317,0,0.115
2742,357,0,13.7,7.33,0,0,0,50,0,0,0.667,0.204,0,0
2743,340,0,0,0,0,0,0,77,70,0,9,0.26,0,0
2744,484.84848484848,0,24.242424242424,13.636363636364,0,0,0,57.575757575758,0,0,9.0909090909091,0.96969696969696,0,0
2745,381,0,1,0,0,0,0,94.5,94.1,0,2.2,0.48,0,0
2746,360,0,0,0,0,0,0,55,50,0,0,0.46,0,0
2747,187,0,2.31,0.7689999999999999,0,0,0,26.9,0,0,0.615,0.504,0,0
2748,377,0,32.3,21.7,0,0,0,0,0,0,0,0.973,0,0
2749,196,0,6.62,0.923,0,0,0,25.4,0,0,0.538,0.888,0,0
2750,310,0,9,5.5,0,0,0,49,0,0,0,0.165,0,0
2751,66.7,0,2,1,0,0,0,0,0,0,0,0.222,0,0
2752,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,50,0,0,0,0,0,0,13.3,0,0,0,1.5,0,0
2754,100,0,0,0,0,0,0,8.33,0,0,3.83,1.17,0,0
2755,0,0,0,0,0,0,0,6.67,0,0,20.8,0,0,0
2756,400,0,0,0,0,0,0,100,72.2,0,0,0,0,0
2757,142,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,126.785714285714,0,4.28571428571429,0,0,0,0,17.8571428571429,0,0,0.595238095238095,0,0,0
2759,464,0,17,8,0,0,0,70,33,0,3.1,1.16,0,0
2760,367,0,10.4,3.86,4.63,0.772,0,57.9,8.88,0,6.18,0.365,0,0.386
2761,401,0,40,15,0,0,0,3.8,3,0,0,0.3864,0,0
2762,374,0,14,7,5.7,0.7,0.5,56,32,32,1.5,0.23500000000000001,0,0.068
2763,234,0,18,7.2,0,0,0.6,6.4,0,0,0,0.8,0,0
2764,107,0,0,0,0,0,0,26,26,26,0,0.03,0,0
2765,540,0,34,3.6,0,0,0,52,3.2,0,4.4,0.496,0,0
2766,382,0,12.7,6.18,0,0,0,60,38.2,10.9,0.182,0.0818,0,0.016
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,831,0,92.3,13.8,28.5,50,0,0,0,0,0,0,0,0
2769,400,0,15,0,0,0,0,58.8,0,0,0,0,0,0
2770,180,0,0,0,0,0,0,45,0,0,0,0,0,0
2771,70,0,6.5,0,0,0,0,0,0,0,0,1.81,0,0
2772,88.1,0,0,0,0,0,0,12.9,0,0,0,0.824,0,0
2773,222,0,16.4,7.27,0,0,0,0,0,0,0,0.724,0,0
2774,368,0,20,1.67,13.3,1.67,0,41.7,21.7,0,6.67,0.242,0,0.055
2775,136,0,4.8,2.2,0,0,0,22,0,0,0,0.075,0,0
2776,75,0,0,0,0,0,0,10,0,0,0,0,0,0
2777,223,0,18.3,11.7,0,0,0,3.67,3.67,0,0,0.883,0,0
2778,135,0,8.8,3.5,0,0,0,11,0,0,1.4,0.0048000000000000004,0,0
2779,133,0,0,0,0,0,0,30,24.2,0,0,0.725,0,0
2780,348,0,0,0,0,0,0,76.8,0,0,1,0,0,0
2781,366,0,0,0,0,0,0,80,0,0,1.4,0,0,0
2782,320,0,23.3,15,0,0,1.33,0,0,0,0,0.493,0,0
2783,22,0,0,0,0,0,0,4.1,3.6,0,0.8,0.039,0,0
2784,58,0,3,1.9,0,0,0,4.8,0,0,0,0.059,0,0
2785,196,0,10,6,0,0,0.231,10.8,0,0,2.08,0.632,0,0
2786,123,0,5.67,3.33,1.67,0,0,11.7,0,0,0,0.29,0,0.0167
2787,267,0,4.74,0.877,1.23,2.63,0,45.6,4.21,0,3.16,0.36,0,0
2788,446,0,17.7,2.86,0,0,0,65.7,0,0,3.71,0.12,0,0
2789,52,0,0,0,0,0,0,10,0,0,6.6,0.013000000000000001,0,0
2790,443,0,14.91,0,0,0,0,71.1,0,0,6.07,0.608,0,0
2791,380,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0
2792,446,0,16,1.8,12,2.5,0,68,22,0,3.9,0.295,0,0
2793,362,0,6.67,4.29,1.9,0,0,90.5,40,0,0,0.12,0,0.019
2794,433,0,14.3,4.67,0,0,0,63.3,33.3,0,9.33,0.0133,0,0
2795,108,0,12,1.5,0,0,0,0,0,0,0,0,0,0
2796,3410,0,290,0,0,0,0,58.8,0,0,0,0,0,0
2797,110,0,4.2,1.9,0,0,0,16,0,0,1.7,0,0,0
2798,116,0,2.31,0.308,0,0,0,16.9,3.23,0,6.77,0.0846,0,0
2799,157,0,9,8.5,0,0,0,18,0,0,3.3,0.094,0,0
2800,470,0,23.3,3.33,0,0,0,56.7,20,0,0,72,0,0
2801,80,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,238,0,6.67,3.67,0,0,0,41.7,14.2,0,0,36,0,0
2803,242,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,228,0,6.67,3.83,0,0,0,56.7,15.7,0,0,38,0,0
2805,54,0,0,0,0,0,0,12,5,0,13,0.0912,0,0
2806,26.7,0,0,0,0,0,0,5.67,0,0,0,0.453,0,0
2807,321,0,2.12,0.25,0,0,0,61.2,0,0,0,6.5,0,0
2808,333,0,0,0,0,0,0,667,28,0,0,0.0224,0,0
2809,60.8,0,1.17,0.75,0,0,0,8.33,0,0,0,0.0608,0,0
2810,362,0,16.2,8.75,0,0,0,48.8,20,20,1.25,0.0938,0,0.00625
2811,509,0,27,3.9,0,0,0,60,0,0,0,213.2,0,0
2812,380,0,2.33,0,0,0,0,76.7,0,0,4.67,0.017,0,0
2813,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,544,0,34.4,2.8,0,0,0,52,0,0,0,205,0,0
2815,24,0,0,0,0,0,0,6,0,0,0,2.4,0,0
2816,135,0,0,0,0,0,0,34,0,0,0,1.16,0.425,0
2817,314,0,0,0,0,0,0,28.6,0,0,0,1,0,0
2818,386,0,0.286,0,0,0,0,94.9,14.3,0,0,0.671,0.223,0
2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,32,0,0,0,0,0,0,6.8,2.2,0,0,0.002,0,0
2824,32,0,0,0,0,0,0,6.8,1.4,0,0,0.002,0,0
2825,476,0,25.2,2.4,0,0,0,56,2.8,0,6,0.716,0,0
2826,121,0,5.9,0.6,0,0,0,14,0,0,3,0.012,0,0
2827,488,0,24,4,0,0,0,60,0,0,6.4,0.18,0,0
2828,410,0,31,20,0,0,1.67,0,0,0,0,1.02,0,0
2829,33.3,0,0,0,0,0,0,6.83,0,0,0.5,0.32999999999999996,0,0
2830,58,0,2.95,1.9,0,0,0,4.8,0,0,0,0.047,0,0
2831,542,0,33.8,18.2,0,0,0,48.9,38.7,38.7,7.56,0,0,0
2832,0,0,0,0,0,0,0,5,0,0,4.17,0.775,0,0
2833,246,0,4,1,0,0,0,44,0,0,5,0.414,0,0
2834,227,0,19.3,7.67,0,0,0,6.33,0,0,0,0.7,0,0
2835,386,0,5.14,0,0,0,0,13.7,0,0,0,0.44,0,0
2836,342,0,1.2,0,0,0,0,76,0,0,2,0,0,0
2837,83.8,0,1.12,0.25,0,0,0,10.5,8,0,5.75,0.3,0,0
2838,552,0,32.9,19.5,10.5,0.952,0,57.1,57.1,41.9,0,0.205,0,0.0167
2839,333,0,8,1.33,3.33,0,0,53.3,0,0,15,0,0,0
2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,95,0,0,0,0,0,0,15,0,0,7.88,0.328,0,0
2842,280,0,6.18,3.09,0.727,2.36,0,47.3,3.27,2.73,6.91,0.262,0,0
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,499,0,26,16,7.1,1.4,0.3,62,61,0,1.4,0.1,0,0.0070999999999999995
2845,374,0,6.4,1,0,0,0,49,0,0,5,0.24,0,0
2846,133,0,0,0,0,0,0,30,24.2,0,0,0.725,0,0
2847,493,0,23,11,0,0,0,66,0,0,0.9,0.048,0,0
2848,295,0,1.6,0.3,0,0,0,77,0,0,0,4.8,0,0
2849,464,0,20.8,12.4,0,0,0,64,0,0,3.6,0.026,0,0
2850,307,0,6.5,4.1,0,0,0,55,55,0,0,0.1,0,0
2851,148,0,0,0,0,0,0,36,31,0,1.7,0.016,0,0
2852,315,0,10.5,4.25,0,0,0,52.5,18.8,0,1.75,0.03,0.0527,0.0158
2853,335,0,16.7,3.5,0,0,0,20,9.33,0,11.5,0.313,0,0
2854,21,0,0,0,0,0,0,5,5,0,0,0.006,0,0
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,74,0,6.5,3.8,0,0,0,0.6,0.5,0,2.7,0.0484,0,0
2857,454,0,17,7.9,6.9,0.9,0.9,67,20,20,4.1,0.274,0,0.029
2858,433,0,14.9,1.54,0,0,0,69.2,0,0,0,0.151,0,0
2859,123,0,2.5,1.2,0,0,0,23,0,0,0,80.4,0,0
2860,74.7,0,1.12,0.705,0,0,0,8.16,8.16,0,0.476,0.0238,0,0
2861,343,0,26,16.7,0,0,0,2,2,0,0,0.487,0,0
2862,190,0,3.1,1.2,0,0,0,35,0,0,0,27.2,0,0
2863,171,0,19,12,0,0,1,0,0,0,0,0.873,0,0
2864,278.9,0,4.9,1.9,0,0,0,48.9,0,0,0,338,0,0
2865,270,0,0.2,0,0,0,0,57.4,0,0,0,0,0,0
2866,102,0,2.8,1.84,0,0,0,15.2,0,0,0,22.7,0,0
2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,354,0,0,0,0,0,0,80,0,0,0.4,0.018,0,0
2869,831,0,92.3,16.9,0,0,0,0,0,0,0,0,0,0
2870,425,0,16,7,6,3,0,71,30,22.1,8,0.216,0,0.005
2871,260,0,15.2,5.3,0,0,0,23,1,0,1,0.433,0,0
2872,408,0,7.5,5.3,0,0,0,80,31,0,1.2,0.147,0,0
2873,16,0,0,0,0,0,0,2,0,0,0,0.0564,0,0
2874,77,0,8.4,5,0,0,0,0,0,0,0,0,0,0
2875,226,0,16.2,7.5,0,0,0,3.37,0,0,0,0.722,0,0
2876,260,0,12,6.5,0,0,0,33,0,0,39.5,0.0365,0,0
2877,265,0,0,0,0,0,0,65,0,0,2.5,0,0,0
2878,25,0,0,0,0,0,0,6,5.5,0,0,0.0125,0,0
2879,370,0,29,18.7,0,0,1,0,0,0,0,0.48,0,0
2880,12,0,0,0,0,0,0,3,0,0,0,1.6,0,0
2881,108,0,0.6,0.3,0,0,0,23,0,0,0.9,0.046,0,0
2882,23,0,0,0,0,0,0,0,0,0,0,0.0436,0,0
2883,68,0,0,0,0,0,0,17,0,0,0,0,0,0
2884,20,0,0,0,0,0,0,5,5,0,0,0,0,0
2885,64,0,0,0,0,0,0,15,0,0,0,0,0,0
2886,141,0,1.8,0,0,0,0,26,0,0,7.2,0.22840000000000002,0,0
2887,159,0,1.6,0,0,0,0,32,0,0,5.5,0.19440000000000002,0,0
2888,244,0,8.6,4.5,0,0,0,38,33,0,1.2,27.2,0,0
2889,46.2,0,0,0,0,0,0,12.3,0,0,11.5,4.77,0,0
2890,135,0,15,2.1,0,0,0,0,0,0,0,0,0,0
2891,26,0,0,0,0,0,0,5.3,0,0,1.1,410.8,0,0
2892,22,0,0,0,0,0,0,5.4,0,0,0.5,0.0724,0,0
2893,0,0,0,0,0,0,0,0,0,0,0.9,6,0,0
2894,116,0,0,0,0,0,0,29,0,0,1,0,0,0
2895,98,0,0,0,0,0,0,23,0,0,0.6,0.00324,0,0
2896,16,0,0,0,0,0,0,2,0,0,2,0,0,0
2897,170,0,0.7,0,0,0,0,38,0,0,2.4,0,0,0
2898,24,0,0,0,0,0,0,4,0,0,1.2,0,0,0
2899,238,0,0,0,0,0,0,59,1,0,1,0.042,0,0
2900,170,0,17,15,0,0,0,2.4,1.7,0,0.5,0.024,0,0
2901,130,0,0.5,0,0,0,0,27,1,0,0,0.168,0,0
2902,140,0,1,0,0,0,0,29,1,0,1,0.10400000000000001,0,0
2903,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,88,0,0,0,0,0,0,21,0,0,0,0.124,0,0
2905,10,0,0,0,0,0,0,2,0,0,0,0,0,0
2906,41.9,0,4.49,0.44,0,0,0,0,0,0,0,0.021716000000000003,0,0
2907,132.32,0,7.04,0,0,0,0,6.08,0,0,0.53,0,0,0
2908,86,0,2.7,0,0,0,0,3.9,0,0,0.46,0,0,0
2909,11,0,0.3,0,0,0,0,1.3,1.3,0,0.9,0.3984,0,0
2910,0,0,0,0,0,0,0,0,0,0,0,0.0632,0,0
2911,573,0,38,19,14,3.5,0.7,49,44,0,1.3,0.111,0,0.0060999999999999995
2912,127,0,7,4.1,0,0,0,15,0,0,0,0,0,0
2913,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0
2914,24,0,0,0,0,0,0,3,0,0,2.6,0.0108,0,0
2915,94,0,4,0.3,0,0,0,9.8,0,0,3.5,0.0736,0,0
2916,149,0,9.7,1,0,0,0,3.6,0,0,1.8,0.11439999999999999,0,0
2917,427,0,15.2,1.52,0,0,0,60.6,0,0,0,0.552,0,0
2918,225,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,430,0,14,2.6,6.6,4.9,0,68,43,0,2.3,0.028,0,0
2920,270,0,3.25,0,0,0,0,50,0,0,2.5,0,0,0
2921,315,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,439,0,12.05,6.74,0,0,0,58.4,0,0,2.57,1.152,0,0
2923,460,0,16,8.1,6.5,0.9,0.8,70,22,22,1.9,0.29,0,0.028
2924,84,0,1.9,1,0,0,0,15,0,0,2.8,0.2,0,0
2925,376,0,12.4,0,0,0,0,57.3,0,0,0,0,0,0
2926,371,0,12.2,0,0,0,0,56,0,0,0,0,0,0
2927,186,0,1.4,0,0,0,0,39,0,0,5.7,0,0,0
2928,374,0,1.8,0,0,0,0,34,0,0,3.2,0,0,0
